Disease,ReadCode,MedCode,ReadTerm
Aortic aneurysm,7A34K00,66633,Operation on aneurysm visceral branch of abdominal aorta NEC
Aortic aneurysm,7A14400,19996,Replace aneurysm abdominal aorta by anast aorta to aorta NEC
Aortic aneurysm,7A14000,64961,Replace aneurysm ascend aorta by anast of aorta/aorta NEC
Aortic aneurysm,7A14300,44553,Replace aneurys infrarenal aorta by anast aorta to aorta NEC
Aortic aneurysm,7A13400,54192,Emerg replace aneurysm abdom aorta by anast aorta/aorta NEC
Aortic aneurysm,G714300,101195,Aneurysm of suprarenal aorta
Aortic aneurysm,7A15400,102031,Emerg bypass abdominal aorta by anastom aorta to aorta NEC
Aortic aneurysm,7A14100,42444,Replace aneurysm thoracic aorta by anast of aorta/aorta NEC
Aortic aneurysm,7A11z00,66761,Replacement of aneurysmal bifurcation of aorta NOS
Aortic aneurysm,7A1B.00,93959,Transluminal operations on aneurysmal segment of aorta
Aortic aneurysm,7A14y00,55445,Other replacement of aneurysmal segment of aorta OS
Aortic aneurysm,7A14z00,36651,Other replacement of aneurysmal segment of aorta NOS
Aortic aneurysm,7A14200,54379,Replace aneurys suprarenal aorta by anast aorta to aorta NEC
Aortic aneurysm,7A11300,56510,Replace aneurysm bifurc aorta by anast aorta to iliac artery
Aortic aneurysm,7A14.00,43108,Other replacement of aneurysmal segment of aorta
Aortic aneurysm,7A11.00,52358,Replacement of aneurysmal bifurcation of aorta
Aortic aneurysm,7A1C.00,94331,Translum insert stent graft for aneurysmal segment of aorta
Aortic aneurysm,7A1Cy00,98565,OS translum ins stent graft for aneurysmal segment of aorta
Aortic aneurysm,7A1Cz00,93627,Translum ins stent graft for aneurysmal segment of aorta NOS
Aortic aneurysm,7A13000,99722,Emerg replace aneurysm asc aorta by anastom aorta to aorta
Aortic aneurysm,7A11y00,62301,Replacement of aneurysmal bifurcation of aorta OS
Aortic aneurysm,Gyu7800,105621,[X]Aneurysm of aorta in diseases classified elsewhere
Aortic aneurysm,7A11100,56495,Replace aneurysm bifurc aorta by anast aorta to femoral art
Aortic aneurysm,7A13100,93060,Emerg replace aneurysm thor aorta by anastom aorta to aorta
Aortic aneurysm,7A1Bz00,90861,Transluminal operations on aneurysmal segment of aorta NOS
Aplastic anaemias,D200000,37320,Congenital hypoplastic anaemia
Aplastic anaemias,D200011,69061,Constitutional aplastic anaemia without malformation
Aplastic anaemias,D200100,34754,Fanconi's familial refractory anaemia
Aplastic anaemias,D200111,64625,Fanconi's hypoplastic anaemia
Aplastic anaemias,D200200,102848,Constitutional aplastic anaemia with malformation
Aplastic anaemias,D200211,31491,Pancytopenia-dysmelia
Aplastic anaemias,D200300,72252,Constitutional red cell aplasia and hypoplasia
Aplastic anaemias,D200311,32900,Blackfan - Diamond syndrome
Aplastic anaemias,D200312,7225,Congenital pure red cell aplasia
Aplastic anaemias,D200313,47438,Constitutional red cell hypoplasia
Aplastic anaemias,D200314,61462,Congenital red cell hypoplasia
Aplastic anaemias,D200400,107828,Erythrogenesis imperfecta
Aplastic anaemias,D200.00,69027,Constitutional aplastic anaemia
Aplastic anaemias,D200.13,109273,Blackfan - Diamond syndrome
Aplastic anaemias,D200.15,44913,Hypoplastic anaemia - familial
Aplastic anaemias,D200y00,69379,Other specified constitutional aplastic anaemia
Aplastic anaemias,D201000,16108,Aplastic anaemia due to chronic disease
Aplastic anaemias,D201100,43166,Aplastic anaemia due to drugs
Aplastic anaemias,D201111,32715,Hypoplastic anaemia due to drug or chemical substance
Aplastic anaemias,D201200,57859,Aplastic anaemia due to infection
Aplastic anaemias,D201211,65351,Hypoplastic anaemia due to infection
Aplastic anaemias,D201311,70128,Radiation aplastic anaemia
Aplastic anaemias,D201400,66239,Aplastic anaemia due to toxic cause
Aplastic anaemias,D201412,57114,Hypoplastic anaemia due to toxic cause
Aplastic anaemias,D201500,5823,Pancytopenia - acquired
Aplastic anaemias,D201600,938,Pancytopenia NOS
Aplastic anaemias,D201611,31275,Pancytopenia with malformation
Aplastic anaemias,D201612,61326,Pancytopenia with pancreatitis
Aplastic anaemias,D201700,34953,Transient hypoplastic anaemia
Aplastic anaemias,D201800,30994,[X]Pure red cell aplasia
Aplastic anaemias,D201.00,15658,Acquired aplastic anaemia
Aplastic anaemias,D201.11,43825,Normocytic anaemia due to aplasia
Aplastic anaemias,D201z00,21723,Acquired aplastic anaemia NOS
Aplastic anaemias,D201z12,72104,Red cell hypoplasia
Aplastic anaemias,D201z13,31774,Secondary red cell hypoplasia NEC
Aplastic anaemias,D201z14,65502,Secondary red cell aplasia NEC
Aplastic anaemias,D202.00,71965,Chronic acquired pure red cell aplasia
Aplastic anaemias,D203.00,40244,Transient acquired pure red cell aplasia
Aplastic anaemias,D204.00,41142,Idiopathic aplastic anaemia
Aplastic anaemias,D20..00,15422,Aplastic anaemia
Aplastic anaemias,D20X.00,69269,"Acquired pure red cell aplasia, unspecified"
Aplastic anaemias,D20z.00,68087,Aplastic anaemia NOS
Aplastic anaemias,D201300,112600,Aplastic anaemia due to radiation
Aplastic anaemias,D200.12,112825,Pancytopenia with malformations
Aplastic anaemias,Dyu2500,113235,"[X]Acquired pure red cell aplasia, unspecified"
Aplastic anaemias,D200z00,113817,Constitutional aplastic anaemia NOS
Aplastic anaemias,D201411,114976,Toxic aplastic anaemia
Asbestosis,H410.00,5005,Pleural plaque disease due to asbestosis
Asbestosis,H410.11,100994,Asbestos-induced pleural plaque
Asbestosis,H41..00,8303,Asbestosis
Asbestosis,H41z.00,51410,Asbestosis NOS
Asbestosis,4E34.00,72163,Sputum: asbestos bodies
Asthma,14B4.00,719,H/O: asthma
Asthma,173A.00,5867,Exercise induced asthma
Asthma,173c.00,22752,Occupational asthma
Asthma,173d.00,73522,Work aggravated asthma
Asthma,1780.00,41017,Aspirin induced asthma
Asthma,1O2..00,11370,Asthma confirmed
Asthma,2126200,10996,Asthma resolved
Asthma,212G.00,11839,Asthma resolved
Asthma,3052AT,80085,NA
Asthma,493,74025,NA
Asthma,493 AA,75049,NA
Asthma,493 AB,74093,NA
Asthma,493 AD,81364,NA
Asthma,493 AE,74778,NA
Asthma,493 AI,74627,NA
Asthma,493 AJ,84312,NA
Asthma,493 AK,77881,NA
Asthma,493 AR,83552,NA
Asthma,493 BD,79714,NA
Asthma,493 BR,74381,NA
Asthma,493 C,86315,NA
Asthma,493 CH,74588,NA
Asthma,493 EA,81113,NA
Asthma,493 EB,74348,NA
Asthma,493 EP,81835,NA
Asthma,493 GR,78930,NA
Asthma,493 GS,84251,NA
Asthma,493 HT,76765,NA
Asthma,493 JC,78239,NA
Asthma,493 NA,74500,NA
Asthma,663j.00,10487,Asthma - currently active
Asthma,663V000,3458,Occasional asthma
Asthma,663V100,3018,Mild asthma
Asthma,663V200,13065,Moderate asthma
Asthma,663V300,3366,Severe asthma
Asthma,691 TM,84275,NA
Asthma,H312000,5798,Chronic asthmatic bronchitis
Asthma,H33..00,78,Asthma
Asthma,H33..11,1555,Bronchial asthma
Asthma,H330.00,7146,Extrinsic (atopic) asthma
Asthma,H330.11,2290,Allergic asthma
Asthma,H330.12,1208,Childhood asthma
Asthma,H330.13,15248,Hay fever with asthma
Asthma,H330.14,7731,Pollen asthma
Asthma,H330000,14777,Extrinsic asthma without status asthmaticus
Asthma,H330011,5627,Hay fever with asthma
Asthma,H330100,27926,Extrinsic asthma with status asthmaticus
Asthma,H330111,6707,Extrinsic asthma with asthma attack
Asthma,H330z00,45782,Extrinsic asthma NOS
Asthma,H331.00,5267,Intrinsic asthma
Asthma,H331.11,3665,Late onset asthma
Asthma,H331000,29325,Intrinsic asthma without status asthmaticus
Asthma,H331100,58196,Intrinsic asthma with status asthmaticus
Asthma,H331111,18323,Intrinsic asthma with asthma attack
Asthma,H331z00,45073,Intrinsic asthma NOS
Asthma,H332.00,25796,Mixed asthma
Asthma,H333.00,185,Acute exacerbation of asthma
Asthma,H334.00,40823,Brittle asthma
Asthma,H335.00,106805,Chronic asthma with fixed airflow obstruction
Asthma,H33z.00,4442,Asthma unspecified
Asthma,H33z.11,32727,Hyperreactive airways disease
Asthma,H33z000,4892,Status asthmaticus NOS
Asthma,H33z011,233,Severe asthma attack
Asthma,H33z100,232,Asthma attack
Asthma,H33z111,8335,Asthma attack NOS
Asthma,H33z200,12987,Late-onset asthma
Asthma,H33zz00,16070,Asthma NOS
Asthma,H33zz11,4606,Exercise induced asthma
Asthma,H33zz12,21232,Allergic asthma NEC
Asthma,H33zz13,18207,Allergic bronchitis NEC
Asthma,H35y600,93353,Sequoiosis (red-cedar asthma)
Asthma,H35y700,39478,Wood asthma
Asthma,H47y000,47684,Detergent asthma
Asthma,L4930LO,74458,NA
Asthma,H3B..00,109958,Asthma-chronic obstructive pulmonary disease overlap syndrom
Atrial fibrillation and flutter,14AN.00,6345,H/O: atrial fibrillation
Atrial fibrillation and flutter,14AR.00,93460,History of atrial flutter
Atrial fibrillation and flutter,212R.00,28994,Atrial fibrillation resolved
Atrial fibrillation and flutter,3272.00,3757,ECG: atrial fibrillation
Atrial fibrillation and flutter,3273.00,6771,ECG: atrial flutter
Atrial fibrillation and flutter,662S.00,18746,Atrial fibrillation monitoring
Atrial fibrillation and flutter,6A9..00,45773,Atrial fibrillation annual review
Atrial fibrillation and flutter,9hF..00,63350,Exception reporting: atrial fibrillation quality indicators
Atrial fibrillation and flutter,9hF1.00,39114,Excepted from atrial fibrillation qual indic: Inform dissent
Atrial fibrillation and flutter,9Os..00,57832,Atrial fibrillation monitoring administration
Atrial fibrillation and flutter,9Os0.00,90187,Atrial fibrillation monitoring first letter
Atrial fibrillation and flutter,9Os1.00,90188,Atrial fibrillation monitoring second letter
Atrial fibrillation and flutter,9Os2.00,90189,Atrial fibrillation monitoring third letter
Atrial fibrillation and flutter,9Os3.00,90190,Atrial fibrillation monitoring verbal invite
Atrial fibrillation and flutter,9Os4.00,90191,Atrial fibrillation monitoring telephone invite
Atrial fibrillation and flutter,G573.00,2212,Atrial fibrillation and flutter
Atrial fibrillation and flutter,G573000,1664,Atrial fibrillation
Atrial fibrillation and flutter,G573100,1757,Atrial flutter
Atrial fibrillation and flutter,G573200,1268,Paroxysmal atrial fibrillation
Atrial fibrillation and flutter,G573300,35127,Non-rheumatic atrial fibrillation
Atrial fibrillation and flutter,G573400,96277,Permanent atrial fibrillation
Atrial fibrillation and flutter,G573500,96076,Persistent atrial fibrillation
Atrial fibrillation and flutter,G573z00,23437,Atrial fibrillation and flutter NOS
Atrial fibrillation and flutter,793M100,84152,Perc transluminal ablation of atrial wall for atrial flutter
Atrial fibrillation and flutter,G573600,107472,Paroxysmal atrial flutter
Atrial fibrillation and flutter,793M300,86416,Perc translum ablat conduct sys heart for atrial flutter NEC
Atrial fibrillation and flutter,9Os4.00,90191,Atrial fibrillation monitoring telephone invite
Atrial fibrillation and flutter,9Os..00,57832,Atrial fibrillation monitoring administration
Atrial fibrillation and flutter,6A9..00,45773,Atrial fibrillation annual review
Atrial fibrillation and flutter,7936A00,9479,Implant intravenous pacemaker for atrial fibrillation
Atrial fibrillation and flutter,9Os3.00,90190,Atrial fibrillation monitoring verbal invite
Atrial fibrillation and flutter,8CMW200,105554,Atrial fibrillation care pathway
Atrial fibrillation and flutter,662S.00,18746,Atrial fibrillation monitoring
Autism and Asperger's syndrome,E140000,63251,Active infantile autism
Autism and Asperger's syndrome,E140100,69016,Residual infantile autism
Autism and Asperger's syndrome,E140.00,22098,Infantile autism
Autism and Asperger's syndrome,E140.11,43444,Kanner's syndrome
Autism and Asperger's syndrome,E140.12,1276,Autism
Autism and Asperger's syndrome,E140.13,7302,Childhood autism
Autism and Asperger's syndrome,E140z00,36662,Infantile autism NOS
Autism and Asperger's syndrome,Eu84000,3637,[X]Childhood autism
Autism and Asperger's syndrome,Eu84011,9982,[X]Autistic disorder
Autism and Asperger's syndrome,Eu84012,50337,[X]Infantile autism
Autism and Asperger's syndrome,Eu84014,110478,[X]Kanner's syndrome
Autism and Asperger's syndrome,Eu84100,24044,[X]Atypical autism
Autism and Asperger's syndrome,Eu84112,34174,[X]Mental retardation with autistic features
Autism and Asperger's syndrome,Eu84500,2950,[X]Asperger's syndrome
Autism and Asperger's syndrome,Eu84511,51375,[X]Autistic psychopathy
Autism and Asperger's syndrome,Eu84z11,42941,[X]Autistic spectrum disorder
Autoimmune liver disease,J614111,7957,Autoimmune chronic active hepatitis
Autoimmune liver disease,J616000,5638,Primary biliary cirrhosis
Autoimmune liver disease,J63B.00,18652,Autoimmune hepatitis
Autoimmune liver disease,J661700,15425,Primary sclerosing cholangitis
Barrett's oesophagus,J101611,4614,Barrett's oesophagus
Barrett's oesophagus,J102500,5596,Barrett's ulcer of oesophagus
Barrett's oesophagus,J10y600,99526,Barrett's oesophagus
Bipolar affective disorder and mania,146D.00,11548,H/O: manic depressive disorder
Bipolar affective disorder and mania,1S42.00,22713,Manic mood
Bipolar affective disorder and mania,212V.00,85102,Bipolar affective disorder resolved
Bipolar affective disorder and mania,E110000,20110,"Single manic episode, unspecified"
Bipolar affective disorder and mania,E110100,14728,"Single manic episode, mild"
Bipolar affective disorder and mania,E110200,24640,"Single manic episode, moderate"
Bipolar affective disorder and mania,E110300,43093,"Single manic episode, severe without mention of psychosis"
Bipolar affective disorder and mania,E110400,50218,"Single manic episode, severe, with psychosis"
Bipolar affective disorder and mania,E110500,109485,Single manic episode in partial or unspecified remission
Bipolar affective disorder and mania,E110600,70000,Single manic episode in full remission
Bipolar affective disorder and mania,E110.00,37070,"Manic disorder, single episode"
Bipolar affective disorder and mania,E110.11,18909,Hypomanic psychoses
Bipolar affective disorder and mania,E110z00,36611,"Manic disorder, single episode NOS"
Bipolar affective disorder and mania,E111000,19967,"Recurrent manic episodes, unspecified"
Bipolar affective disorder and mania,E111100,46425,"Recurrent manic episodes, mild"
Bipolar affective disorder and mania,E111200,27739,"Recurrent manic episodes, moderate"
Bipolar affective disorder and mania,E111300,65811,"Recurrent manic episodes, severe without mention psychosis"
Bipolar affective disorder and mania,E111400,32295,"Recurrent manic episodes, severe, with psychosis"
Bipolar affective disorder and mania,E111500,58863,"Recurrent manic episodes, partial or unspecified remission"
Bipolar affective disorder and mania,E111600,37178,"Recurrent manic episodes, in full remission"
Bipolar affective disorder and mania,E111.00,26227,Recurrent manic episodes
Bipolar affective disorder and mania,E111z00,46415,Recurrent manic episode NOS
Bipolar affective disorder and mania,E114000,35738,"Bipolar affective disorder, currently manic, unspecified"
Bipolar affective disorder and mania,E114100,36126,"Bipolar affective disorder, currently manic, mild"
Bipolar affective disorder and mania,E114200,46434,"Bipolar affective disorder, currently manic, moderate"
Bipolar affective disorder and mania,E114300,16347,"Bipolar affect disord, currently manic, severe, no psychosis"
Bipolar affective disorder and mania,E114400,55829,"Bipolar affect disord, currently manic,severe with psychosis"
Bipolar affective disorder and mania,E114500,59011,"Bipolar affect disord,currently manic, part/unspec remission"
Bipolar affective disorder and mania,E114600,63784,"Bipolar affective disorder, currently manic, full remission"
Bipolar affective disorder and mania,E114.00,3702,"Bipolar affective disorder, currently manic"
Bipolar affective disorder and mania,E114.11,17385,Manic-depressive - now manic
Bipolar affective disorder and mania,E114z00,57605,"Bipolar affective disorder, currently manic, NOS"
Bipolar affective disorder and mania,E115000,15923,"Bipolar affective disorder, currently depressed, unspecified"
Bipolar affective disorder and mania,E115100,35734,"Bipolar affective disorder, currently depressed, mild"
