Readcode,Disease,Medcode,ReadcodeDescr,Category,CodingSystem,Provenance
1V6..00,Other psychoactive substance misuse,97245,Drug-related offending behaviour,NA,readcode,Cambridge
1V62.00,Other psychoactive substance misuse,98169,Buying drugs,NA,readcode,Cambridge
1V63.00,Other psychoactive substance misuse,97071,Possession of drugs,NA,readcode,Cambridge
1V64.00,Other psychoactive substance misuse,97028,Illicit drug use,Diagnosis of Other psychoactive substance misuse,readcode,Kuan and Cambridge
1V65.00,Other psychoactive substance misuse,96925,Heroin misuse,Diagnosis of Other psychoactive substance misuse,readcode,Kuan and Cambridge
1V66.00,Other psychoactive substance misuse,97031,Ecstasy misuse,Diagnosis of Other psychoactive substance misuse,readcode,Kuan and Cambridge
1Z14.00,End stage renal disease,12585,Chronic kidney disease stage 5,Diagnosis of End stage renal disease,NA,NA
1Z1K.00,End stage renal disease,95508,Chronic kidney disease stage 5 with proteinuria,Diagnosis of End stage renal disease,NA,NA
1Z1L.00,End stage renal disease,95405,Chronic kidney disease stage 5 without proteinuria,Diagnosis of End stage renal disease,NA,NA
1Z1L.11,End stage renal disease,97683,CKD stage 5 without proteinuria,Diagnosis of End stage renal disease,NA,NA
2126000,Epilepsy,8385,Epilepsy resolved,NA,readcode,Cambridge
2126000.0,Epilepsy,8385,Epilepsy resolved,History of Epilepsy,NA,Kuan
2126100,Hypertension,3269,Hypertension resolved,History of hypertension (1),NA,Kuan
2126200.0,Asthma,10996,Asthma resolved,History of Asthma,NA,Kuan
2126700.0,Chronic viral hepatitis,102372,Hepatitis C resolved,History of Chronic viral hepatitis,NA,NA
2126800.0,Congenital malformations of cardiac septa,104307,Ostium secundum atrial septal defect resolved,History of Congenital malformations of cardiac septa,NA,NA
212G.00,Asthma,11839,Asthma resolved,History of Asthma,NA,Kuan
212J.00,Epilepsy,12848,Epilepsy resolved,History of Epilepsy,readcode,Kuan and Cambridge
212K.00,Hypertension,19342,Hypertension resolved,History of hypertension (1),NA,Kuan
212P.00,Hypo or hyperthyroidism,26362,Hyperthyroidism resolved,History of Hypo or hyperthyroidism,NA,Kuan
212Q.00,Obesity,52703,Obesity resolved,History of Obesity,NA,NA
212R.00,Atrial fibrillation,28994,Atrial fibrillation resolved,History of atrial fibrillation or flutter (1),NA,Kuan
212S.00,Depression,19439,Depression resolved,History of Depression,readcode,Kuan and Cambridge
212V.00,Bipolar affective disorder and mania,85102,Bipolar affective disorder resolved,History of Bipolar affective disorder and mania,NA,NA
212W.00,"Schizophrenia, schizotypal and delusional disorders",88275,Schizophrenia resolved,"History of Schizophrenia, schizotypal and delusional disorders",NA,NA
212X.00,"Schizophrenia, schizotypal and delusional disorders",85972,Psychosis resolved,"History of Schizophrenia, schizotypal and delusional disorders",NA,NA
222A.00,Obesity,59780,O/E - obese,Diagnosis of Obesity,NA,NA
2257.00,Depression,1908,O/E - depressed,NA,readcode,Cambridge
225J.00,Anxiety disorders,19000,O/E - panic attack,Diagnosis of Anxiety disorders,NA,Kuan
225K.00,Anxiety disorders,26331,O/E - fearful mood,Diagnosis of Anxiety disorders,NA,Kuan
22A5.11,Obesity,7984,O/E - obese,Diagnosis of Obesity,NA,NA
22K5.00,Obesity,13278,Body mass index 30+ - obesity,Diagnosis of Obesity,NA,NA
22K7.00,Obesity,22556,Body mass index 40+ - severely obese,Diagnosis of Obesity,NA,NA
2376.00,Scoliosis,7136,O/E - kyphoscoliotic chest def,Diagnosis of Scoliosis,NA,NA
2377.00,Ankylosing spondylitis,37400,O/E - ankyl.spondyl.chest def.,Diagnosis of Ankylosing spondylitis,NA,NA
23E5.00,Other interstitial pulmonary diseases with fibrosis,2680,O/E - fibrosis of lung present,Diagnosis of Other interstitial pulmonary diseases with fibrosis,NA,NA
23E5.11,Other interstitial pulmonary diseases with fibrosis,7994,O/E - fibrosis of lung,Diagnosis of Other interstitial pulmonary diseases with fibrosis,NA,NA
24M..00,Congenital malformations of cardiac septa,104345,Spontaneous closure of ventricular septal defect,History of Congenital malformations of cardiac septa,NA,NA
26C4.00,Dermatitis (atopc/contact/other/unspecified),10920,Nipple eczema,Diagnosis of Dermatitis (atopc/contact/other/unspecified),NA,NA
285..00,Anxiety disorders,15811,"Neurotic condition, insight present",Diagnosis of Anxiety disorders,NA,Kuan
285..11,"Schizophrenia, schizotypal and delusional disorders",4390,"Psychotic condition, insight present","Diagnosis of Schizophrenia, schizotypal and delusional disorders",NA,NA
286..00,Anxiety disorders,5274,Poor insight into neurotic condition,Diagnosis of Anxiety disorders,NA,Kuan
286..11,"Schizophrenia, schizotypal and delusional disorders",22644,Poor insight into psychotic condition,"Diagnosis of Schizophrenia, schizotypal and delusional disorders",NA,NA
2932,Epilepsy,85082,NA,NA,readcode,Cambridge
2960AC,Depression,85574,NA,NA,OXMIS,Cambridge
2960AD,Depression,76768,NA,NA,OXMIS,Cambridge
2962A,Depression,74470,NA,NA,OXMIS,Cambridge
2962AF,Depression,77229,NA,NA,OXMIS,Cambridge
2962B,Depression,75087,NA,NA,OXMIS,Cambridge
2962EN,Depression,74775,NA,NA,OXMIS,Cambridge
2962R,Depression,74296,NA,NA,OXMIS,Cambridge
2B69.00,Visual impairment and blindness,33015,O/E -R-eye counts fingers only,NA,readcode,Cambridge
2B6A.00,Visual impairment and blindness,26722,O/E-R-eye perceives light only,NA,readcode,Cambridge
2B6A.11,Visual impairment and blindness,10388,O/E - blind R-eye,Diagnosis of blindness,NA,Kuan
2B6B.00,Visual impairment and blindness,33014,O/E - R-eye completely blind,Diagnosis of blindness,readcode,Kuan and Cambridge
2B6C.00,Visual impairment and blindness,45030,O/E - R-eye sees hand movements,NA,readcode,Cambridge
2B6P.00,Visual impairment and blindness,48983,O/E - pinhole R-eye sees hand movements,NA,readcode,Cambridge
2B6Q.00,Visual impairment and blindness,47158,O/E - pinhole R-eye counts fingers only,NA,readcode,Cambridge
2B6R.00,Visual impairment and blindness,41060,O/E - pinhole R-eye perceives light only,NA,readcode,Cambridge
2B6S.00,Visual impairment and blindness,51274,O/E - pinhole R-eye completely blind,Diagnosis of blindness,readcode,Kuan and Cambridge
2B6T.00,Visual impairment and blindness,45786,O/E - R-eye visual acuity (corrected) 1/60,NA,readcode,Cambridge
2B6V.00,Visual impairment and blindness,47911,O/E - R-eye visual acuity (corrected) 2/60,NA,readcode,Cambridge
2B6W.00,Visual impairment and blindness,38166,O/E - R-eye visual acuity (corrected) 4/60,NA,readcode,Cambridge
2B6X.00,Visual impairment and blindness,66391,O/E - R-eye visual acuity (corrected) 5/60,NA,readcode,Cambridge
2B79.00,Visual impairment and blindness,35515,O/E -L-eye counts fingers only,NA,readcode,Cambridge
2B7A.00,Visual impairment and blindness,38167,O/E-L-eye perceives light only,NA,readcode,Cambridge
2B7A.11,Visual impairment and blindness,3852,O/E - blind L-eye,Diagnosis of blindness,NA,Kuan
2B7B.00,Visual impairment and blindness,33016,O/E - L-eye completely blind,Diagnosis of blindness,readcode,Kuan and Cambridge
2B7C.00,Visual impairment and blindness,33017,O/E - L-eye sees hand movements,NA,readcode,Cambridge
2B7P.00,Visual impairment and blindness,50925,O/E - pinhole L-eye sees hand movements,NA,readcode,Cambridge
2B7Q.00,Visual impairment and blindness,49283,O/E - pinhole L-eye counts fingers only,NA,readcode,Cambridge
2B7R.00,Visual impairment and blindness,54514,O/E - pinhole L-eye perceives light only,NA,readcode,Cambridge
2B7S.00,Visual impairment and blindness,54513,O/E - pinhole L-eye completely blind,Diagnosis of blindness,readcode,Kuan and Cambridge
2B7T.00,Visual impairment and blindness,47912,O/E - L-eye visual acuity (corrected) 1/60,NA,readcode,Cambridge
2B7V.00,Visual impairment and blindness,60032,O/E - L-eye visual acuity (corrected) 2/60,NA,readcode,Cambridge
2B7W.00,Visual impairment and blindness,38168,O/E - L-eye visual acuity (corrected) 4/60,NA,readcode,Cambridge
2B7X.00,Visual impairment and blindness,65569,O/E - L-eye visual acuity (corrected) 5/60,NA,readcode,Cambridge
2BBH.00,Macular degeneration,8518,Retinal drusen,Diagnosis of macular degeneration,NA,NA
2BBk.00,Diabetic ophthalmic complications,47328,O/E - right eye stable treated prolif diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBl.00,Diabetic ophthalmic complications,52041,O/E - left eye stable treated prolif diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBL.00,Diabetic ophthalmic complications,9835,O/E - diabetic maculopathy present both eyes,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBM.00,Diabetic ophthalmic complications,47144,O/E - diabetic maculopathy absent both eyes,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBo.00,Visual impairment and blindness,52630,O/E - sight threatening diabetic retinopathy,Diagnosis of blindness,NA,Kuan
2BBo.00,Diabetic ophthalmic complications,52630,O/E - sight threatening diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBP.00,Diabetic ophthalmic complications,11433,O/E - right eye background diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBQ.00,Diabetic ophthalmic complications,11129,O/E - left eye background diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBr.00,Visual impairment and blindness,101881,Impaired vision due to diabetic retinopathy,Diagnosis of blindness,NA,Kuan
2BBr.00,Diabetic ophthalmic complications,101881,Impaired vision due to diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBR.00,Diabetic ophthalmic complications,13099,O/E - right eye preproliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBS.00,Diabetic ophthalmic complications,13103,O/E - left eye preproliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBT.00,Diabetic ophthalmic complications,13097,O/E - right eye proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBV.00,Diabetic ophthalmic complications,13101,O/E - left eye proliferative diabetic retinopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBW.00,Diabetic ophthalmic complications,13102,O/E - right eye diabetic maculopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BBX.00,Diabetic ophthalmic complications,13108,O/E - left eye diabetic maculopathy,Diagnosis of diabetic ophthalmic complications,NA,NA
2BE..00,Ptosis of eyelid,8696,O/E - ptosis,Diagnosis of ptosis,NA,NA
2BE2.00,Ptosis of eyelid,38956,O/E - ptosis present,Diagnosis of ptosis,NA,NA
2BE3.00,Disorders of autonomic nervous system,22097,O/E - Horner's syndrome,Diagnosis of autonomic neuropathy,NA,NA
2BE3.00,Ptosis of eyelid,22097,O/E - Horner's syndrome,Diagnosis of ptosis,NA,NA
2BEZ.00,Ptosis of eyelid,35069,O/E - ptosis NOS,Diagnosis of ptosis,NA,NA
2BL..11,Hearing loss,13114,O/E - deaf,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BL2.00,Hearing loss,13115,O/E - slightly deaf,NA,readcode,Cambridge
2BL3.00,Hearing loss,13113,O/E - significantly deaf,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BL4.00,Hearing loss,5149,O/E - very deaf,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BL5.00,Hearing loss,26539,O/E - completely deaf,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BM2.00,Hearing loss,42893,O/E -tune fork=conductive deaf,NA,readcode,Cambridge
2BM2.11,Hearing loss,7085,O/E - conductive deafness,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BM3.00,Hearing loss,30355,O/E tune fork=perceptive deaf,NA,readcode,Cambridge
2BM3.11,Hearing loss,7825,O/E - perceptive deafness,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2BM4.00,Hearing loss,20715,O/E - High tone deafness,NA,readcode,Cambridge
2D33.00,Nasal polyp,6411,O/E - nasal polyp present,Diagnosis of Nasal polyp,NA,NA
2D52.00,Gout,17284,O/E - auricle of ear - tophi,Diagnosis of Gout,NA,NA
2DG..00,Hearing loss,10170,Hearing aid worn,Diagnosis of Hearing loss,readcode,Kuan and Cambridge
2DH0.00,Hearing loss,47129,Uses hearing loop,Diagnosis of Hearing loss,NA,Kuan
2F8..00,Urticaria,7031,O/E - weals present,Diagnosis of Urticaria,NA,NA
2F82.00,Urticaria,39255,O/E - weals present,Diagnosis of Urticaria,NA,NA
2F8Z.00,Urticaria,65374,O/E - weals NOS,Diagnosis of Urticaria,NA,NA
2G25.00,Rheumatoid Arthritis,56232,O/E - hands - ulnar deviation,Diagnosis of Rheumatoid Arthritis,NA,NA
2G25.11,Rheumatoid Arthritis,36678,O/E - ulnar deviation,Diagnosis of Rheumatoid Arthritis,NA,NA
2G26.00,Osteoarthritis (excl spine),17282,O/E - hands - Heberden's nodes,Diagnosis of Osteoarthritis (excl spine),NA,NA
2G27.00,Rheumatoid Arthritis,33264,O/E-hands-rheumatoid spindling,Diagnosis of Rheumatoid Arthritis,NA,NA
2G63.00,Peripheral arterial disease,9561,Ischaemic toe,Peripheral vascular disease (7),NA,Kuan
3000E,Depression,74293,NA,NA,OXMIS,Cambridge
3004,Depression,74624,NA,NA,OXMIS,Cambridge
3004A,Depression,74050,NA,NA,OXMIS,Cambridge
3004AB,Depression,78918,NA,NA,OXMIS,Cambridge
3004AM,Depression,74352,NA,NA,OXMIS,Cambridge
3004B,Depression,79246,NA,NA,OXMIS,Cambridge
3004C,Depression,75612,NA,NA,OXMIS,Cambridge
3004CA,Depression,74079,NA,NA,OXMIS,Cambridge
3004E,Depression,80858,NA,NA,OXMIS,Cambridge
3004ER,Depression,74155,NA,NA,OXMIS,Cambridge
3004M,Depression,84554,NA,NA,OXMIS,Cambridge
3004PP,Depression,83254,NA,NA,OXMIS,Cambridge
3032EP,Epilepsy,82462,NA,NA,readcode,Cambridge
3052AT,Asthma,80085,NA,NA,OXMIS,Cambridge
3091N,Depression,77005,NA,NA,OXMIS,Cambridge
3091PF,Depression,84210,NA,NA,OXMIS,Cambridge
3091PL,Depression,79553,NA,NA,OXMIS,Cambridge
3091PN,Depression,83126,NA,NA,OXMIS,Cambridge
3213100,Stable angina,1628,Exercise ECG abnormal,Results abnormal (3),NA,NA
3213111,Stable angina,19827,Positive exercise ECG test,Results abnormal (3),NA,NA
322..00,Stable angina,8246,ECG: myocardial ischaemia,Results abnormal- indicative of ischaemia (T-wave changes or ST-depression) (2),NA,NA
3222,Stable angina,26973,ECG:shows myocardial ischaemia,Results abnormal- indicative of ischaemia (T-wave changes or ST-depression) (2),NA,NA
322Z.00,Stable angina,35287,ECG: myocardial ischaemia NOS,Results abnormal- indicative of ischaemia (T-wave changes or ST-depression) (2),NA,NA
323..00,Myocardial infarction,7783,ECG: myocardial infarction,Acute MI not further specified (5),NA,NA
3233,Myocardial infarction,26975,ECG: antero-septal infarct.,Acute MI not further specified (5),NA,NA
3234,Myocardial infarction,26972,ECG:posterior/inferior infarct,Acute MI not further specified (5),NA,NA
3235,Myocardial infarction,55401,ECG: subendocardial infarct,Acute MI not further specified (5),NA,NA
3236,Myocardial infarction,52705,ECG: lateral infarction,Acute MI not further specified (5),NA,NA
323Z.00,Myocardial infarction,59032,ECG: myocardial infarct NOS,Acute MI not further specified (5),NA,NA
3272.00,Atrial fibrillation,3757,ECG: atrial fibrillation,"Atrial fibrillation, not otherwise specified (5)",NA,Kuan
3273.00,Atrial fibrillation,6771,ECG: atrial flutter,Atrial flutter (7),NA,Kuan
3274.00,Supraventricular tachycardia,18357,ECG: paroxysmal atrial tachy.,1.0,NA,NA
3293.00,"Atrioventricular block, complete",35773,ECG:complete sinu-atrial block,"Diagnosis of Atrioventricular block, complete",NA,NA
3295.00,"Atrioventricular block, second degree",40118,ECG: partial A-V block - 2:1,"Diagnosis of Atrioventricular block, second degree",NA,NA
3296.00,"Atrioventricular block, second degree",93216,ECG: partial A-V block - 3:1,"Diagnosis of Atrioventricular block, second degree",NA,NA
3297.00,"Atrioventricular block, second degree",19060,ECG: Wenckebach phenomenon,"Diagnosis of Atrioventricular block, second degree",NA,NA
3297.11,"Atrioventricular block, second degree",102330,Electrocardiogram: Mobitz type 1 second degree AV block,"Diagnosis of Atrioventricular block, second degree",NA,NA
3298.00,"Atrioventricular block, complete",40175,ECG: complete A-V block,"Diagnosis of Atrioventricular block, complete",NA,NA
329A.00,Left bundle branch block,4690,ECG: left bundle branch block,Diagnosis of Left bundle branch block,NA,NA
329B.00,Trifascicular block,100234,ECG: trifascicular block,Diagnosis of Trifascicular block,NA,NA
329H.00,"Atrioventricular block, second degree",102553,Electrocardiogram: Mobitz type 2 second degree AV block,"Diagnosis of Atrioventricular block, second degree",NA,NA
