"Condition","Prodcode","Gemscriptcode","ProductName","Aurum"
"Painful conditions",2997,"75362020","Oramorph sr 10mg Tablet (Boehringer Ingelheim Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",2998,"3895007","PARACETAM/DYHYDROCODEINE(500MG/30MG) MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3029,"6657007","CO-CODAMOL EFF 30MG/500MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3043,"69512020","Ketoprofen 200mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3053,"74065020","Naproxen 500mg gastro-resistant tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3074,"57015020","Paracetamol 120mg soluble tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3077,"67651020","Oruvail 2.5% gel (Sanofi)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3156,"73728020","Solpadol 30mg/500mg caplets (Sanofi)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3165,"70490020","Diamorphine 10mg Injection (Manufacturer unknown)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3168,"63544020","Indometacin 25mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3170,"81649020","Meloxicam 15mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3182,"49559020","Froben 50mg tablets (Abbott Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3185,"68499020","Paracetamol 500mg with codeine phosphate 30mg capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3216,"67393020","Indometacin 25mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3239,"69566020","Meptazinol 200mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3266,"62061020","Flurbiprofen 50mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3272,"3095007","PARACETAM/DYHYDROCODEINE(500MG/20MG) TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3275,"52400020","Benoral 2g/5ml oral suspension (Sanofi-Synthelabo Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3311,"60932020","Etodolac 200mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3313,"55058020","Calpol six plus 250mg/5ml Oral suspension sugar free (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3316,"57030020","Disprol Paracetamol 120mg soluble tablets (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3378,"75788020","Tramadol 50mg soluble tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3409,"55307020","Feldene 20mg Orodispersible tablet (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3416,"83823020","Diclofenac sodium 100mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3431,"74064020","Naproxen 250mg gastro-resistant tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3432,"74066020","Naproxen 375mg gastro-resistant tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3435,"68283020","Tylex 30mg/500mg effervescent tablets (UCB Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3492,"62516020","Diflunisal 500mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3496,"74060020","Nycopren 250mg gastro-resistant tablets (Ardern Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3597,"73682020","Nurofen 200mg Soluble tablet (Crookes Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3599,"50929020","Ibuprofen 600mg effervescent granules sachets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3644,"79957020","Zydol SR 100mg tablets (Grunenthal Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3653,"72309020","Dihydrocodeine 50mg/1ml solution for injection ampoules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3698,"52618020","Df118 40mg Tablet (Martindale Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3710,"68350020","Piroxicam 20mg dispersible tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3713,"66034020","Medocodene Tablet (Manufacturer unknown)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3714,"6705007","DEXTROPROPOXYPHENE NAPSYLATE/PARACETAMOL MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3724,"84215020","Migraleve Yellow tablets (McNeil Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3794,"48022020","Acupan 30mg Tablet (3M Health Care Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3817,"57767020","Synflex 275mg tablets (Roche Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3897,"66832020","Sulindac 100mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3899,"49077020","Dolobid 500mg tablets (Merck Sharp & Dohme Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3901,"67332020","Naprosyn EC 500mg tablets (Atnahs Pharma UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3919,"74003020","Sevredol 10mg tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3935,"49420020","Feldene 20 capsules (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3958,"76044020","Diclofenac 25mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3972,"67330020","Naprosyn EC 250mg tablets (Atnahs Pharma UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3974,"69415020","Tenoxicam 20mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",3990,"62391020","Dextromoramide 5mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4016,"64959020","Nefopam 30mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4043,"68387020","Froben sr 200mg Modified-release capsule (Abbott Laboratories Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4045,"67331020","Naprosyn EC 375mg tablets (Atnahs Pharma UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4114,"79974020","Tramadol 100mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4115,"79961020","Tramadol 100mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4118,"65157020","Nortriptyline 10mg Capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4149,"3583007","PROTRIPTYLINE HCl 10 MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4186,"69388020","Paracetamol 250mg/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4196,"82136020","Paracetamol 240mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4203,"71664020","Medised Liquid (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4216,"54001020","Brufen 600mg tablets (Mylan)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4236,"56382020","Palfium 5mg tablets (Roche Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4266,"74008020","Morphine 10mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4280,"50530020","MST Continus 5mg tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4298,"73681020","Nurofen 200mg Tablet (Crookes Healthcare Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4309,"86342020","Ibuprofen lysine 200mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4319,"64101020","Benorilate 2g/5ml oral suspension sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4320,"57758020","Naprosyn 125mg/5ml oral suspension (Roche Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4349,"4615007","PARACETAMOL & CODEINE TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4368,"58036020","Lodine 200mg Capsule (Shire Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4369,"70344020","Galcodine 3mg/5ml Oral solution (Thornton & Ross Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4469,"61813020","Fenoprofen 300mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4476,"75448020","MST Continus Suspension 60mg granules sachets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4477,"50523020","MST Continus 60mg tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4487,"2985007","CAFFEINE CITRATE/CODEINE PHOSPHATE/PARAC 15 MG TAB","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4506,"80722020","Volsaid Retard 75 tablets (Chiesi Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4556,"50988020","Paramol tablets (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4564,"61812020","Fenoprofen 200mg Tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4565,"61814020","Fenoprofen 600mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4600,"61193020","Chlormezanone with paracetamol tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4607,"58599020","Co-proxamol 32.5/325 Tablet (Dista Products Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4625,"83774020","Voltarol 75mg SR tablets (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4631,"83710020","Voltarol 50mg gastro-resistant tablets (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4633,"80440020","Paracetamol 120mg/5ml oral solution paediatric sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4671,"68504020","Codeine phosphate 30mg with Paracetamol 500mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4682,"60223020","Amitriptyline 50mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4691,"76090020","Fentanyl 100micrograms/hour transdermal patches","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4692,"50465020","Dicloflex 50mg gastro-resistant tablets (Dexcel-Pharma Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4693,"68360020","Oramorph 10mg/5ml oral solution unit dose vials (Boehringer Ingelheim Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4710,"49999020","Mefenamic acid 250mg Capsule (Actavis UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4713,"83756020","Voltarol 75mg/3ml solution for injection ampoules (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4731,"86753020","Nurofen for children 100mg/5ml Oral suspension (Reckitt Benckiser Healthcare (UK) Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4762,"59639020","Ibuleve Sports 5% gel (Dendron Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4805,"59907020","Codeine phosphate 15mg/5ml diabetic oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4806,"83744020","Voltarol 100mg suppositories (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4823,"62540020","Dihydrocodeine 40mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4834,"79975020","Tramadol 150mg modified-release capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4880,"74350020","Diclofenac sodium 75mg gastro-resistant / Misoprostol 200microgram tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4911,"80143020","Ibuprofen 400mg Granules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4950,"62545020","Dihydrocodeine with paracetamol 30mg+500mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4965,"65860020","Piroxicam 20mg orodispersible tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",4999,"82219020","Tramadol 24 Modified-release tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5028,"82220020","Tramadol 24 Modified-release tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5048,"76081020","Durogesic 50micrograms transdermal patches (Janssen-Cilag Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5079,"59881020","Diamorphine hydrochloride 5mg powder for injection solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5080,"81598020","Celebrex 200mg capsules (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5085,"82739020","Voltarol Rapid 50mg tablets (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5137,"84396020","Hydromorphone 2.6mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5138,"84397020","Hydromorphone 1.3mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5169,"79959020","Zydol SR 200mg tablets (Grunenthal Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5173,"67445020","Dexketoprofen 25mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5175,"81597020","Celebrex 100mg capsules (Pfizer Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5200,"83742020","Voltarol 50mg suppositories (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5239,"82146020","Paracetamol 1g oral powder sachets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5243,"73001020","Paracetamol 500mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5254,"79024020","Celecoxib 200mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5257,"79962020","Tramadol 12 Modified-release tablet","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5266,"75111020","Lodine sr 600mg Modified-release tablet (Shire Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5268,"74184020","Naproxen 500mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5323,"82138020","Paracetamol 250mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5401,"82738020","Voltarol Rapid 25mg tablets (Novartis Pharmaceuticals UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5407,"64942020","Naproxen 125mg/5ml oral suspension","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5455,"75114020","Etodolac 600mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5482,"66833020","Sulindac 200mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5498,"71764020","Propain caplet (Sankyo Pharma UK Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5555,"76946020","Sevredol 10mg/5ml oral solution (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5563,"83126020","Morphine sulphate 12 20mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5585,"80383020","Oxycodone 10mg capsules","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5599,"76934020","OxyContin 10mg modified-release tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5648,"80145020","Ibuprofen 200mg orodispersible tablets sugar free","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5651,"76092020","Fentanyl 400microgram lozenges","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5652,"83127020","Morphine sulphate 12 50mg Modified-release capsule","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5657,"76082020","Durogesic 75micrograms transdermal patches (Janssen-Cilag Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5664,"55627020","Morphine hydrochloride 15mg suppositories","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5668,"59883020","Diamorphine hydrochloride 30mg powder for injection solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5670,"59882020","Diamorphine hydrochloride 10mg powder for injection solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5681,"64805020","Morphine 10mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5685,"85209020","Syndol easy to swallow Tablet (SSL International Plc)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5696,"77203020","Fentanyl 600microgram lozenges","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5697,"77204020","Fentanyl 800microgram lozenges","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5714,"56809020","MST Continus 15mg tablets (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5812,"77854020","Etoricoxib 90mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5833,"58643020","Cyclimorph 10 solution for injection 1ml ampoules (AMCo)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5840,"68485020","Morphine sulfate 10mg/5ml oral solution","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5843,"79350020","Oxycodone 10mg modified-release tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5936,"80250020","Transtec 35micrograms/hour transdermal patches (Napp Pharmaceuticals Ltd)","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5938,"84667020","Etoricoxib 120mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
"Painful conditions",5955,"76478020","Paracetamol 500mg / Dihydrocodeine 30mg tablets","MULTIPLY_ProdcodeID_painful_conditions"
